procedimiento_numero,procedimiento_nombre,numero_obra,uoc_codigo,uoc_descripcion,organismo_codigo_saf,organismo_nombre,expediente_procedimiento_numero,renglon_numero,renglon_descripcion,oferente_cuit,oferente_razon_social,oferente_ute_si_no,alternativa_numero,oferta_monto,presupuesto_oficial_renglon_monto,evaluada_si_no,desestimada_si_no,orden_merito
34-0031-LPU21,"Adecuación edilicia, redes, inst. eléctrica e inst. de aire acond. del piso 4 y 5 de Alsina 470",34-0001-OBR22,34/000,34/000 - Dirección General de Administración - MHA,357,34/000 - Dirección General de Administración - MHA,11847,4.2.1-7003.11,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE EDIFICIO,30-70744361-4,IPEXCOM S.A. - 30708528095,No,262580,99527411.04,49502183.78,Pendiente,Aceptada,
34-0031-LPU21,"Adecuación edilicia, redes, inst. eléctrica e inst. de aire acond. del piso 4 y 5 de Alsina 470",34-0001-OBR22,34/000,34/000 - Dirección General de Administración - MHA,357,34/000 - Dirección General de Administración - MHA,11847,4.2.1-7003.11,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE EDIFICIO,30-71045496-1,Ingenieria y Arquitectura S.A.,No,262690,2589214.14,49502183.78,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-71137690-5,CONAL S.A.,No,201580,38693665.73,36900000.00,Pendiente,Aceptada,1
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-70826809-3,Filip SA,No,201690,42338149.98,36900000.00,Pendiente,Aceptada,2
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-57263465-1,HIDRELCO S.R.L.,No,201610,38698702.83,36900000.00,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-68786173-2,ECIM S.R.L.,No,201570,34168431.35,36900000.00,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-71035067-8,INDO S.A.,No,201580,39490866.84,36900000.00,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,33-71180303-9,iprar srl,No,201560,35886227.71,36900000.00,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-63825725-0,Prat S.R.L.,No,201720,32887699.44,36900000.00,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-57085186-8,INGAR SA,No,201590,52723792.34,36900000.00,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,33-71164490-9,CENTAURO CONSTRUCCIONES SRL,No,201630,39265188.96,36900000.00,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,33-64169226-9,KURTEN CARCHANO CONSTRUCCIONES S.R.L,No,201770,38536114.75,36900000.00,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-50717181-4,CARLOS E ENRIQUEZ SA,No,201650,44124229.56,36900000.00,Pendiente,Aceptada,
39-0016-LPU18,CONSTRUCCIÓN DE UN EDIFICIO PARA EL POLO LOGÍSTICO POSADAS.,39-0001-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10040,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-68327226-0,Alfa Ingenieria SRL,No,201710,40402043.37,36900000.00,Pendiente,Aceptada,
39-0030-LPU18,"AMPLIACION Y REMODELACION DE BAÑOS Y VESTUARIOS CUADRA ALFA/BRAVO, EN LOS INSTITUTOS DE FORMACION",39-0002-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10060,4.2.1-7003.24,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE BA¾O,30-70916009-1,D&MA S.A.,No,202910,13386989.91,11250000.00,Pendiente,Aceptada,1
39-0030-LPU18,"AMPLIACION Y REMODELACION DE BAÑOS Y VESTUARIOS CUADRA ALFA/BRAVO, EN LOS INSTITUTOS DE FORMACION",39-0002-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10060,4.2.1-7003.24,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE BA¾O,30709320889,CODYAR S.R.L.,No,202560,23550000.01,11250000.00,Pendiente,Aceptada,
39-0030-LPU18,"AMPLIACION Y REMODELACION DE BAÑOS Y VESTUARIOS CUADRA ALFA/BRAVO, EN LOS INSTITUTOS DE FORMACION",39-0002-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10060,4.2.1-7003.24,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE BA¾O,30575608635,ESTUDIO LEQ Y ASOCIADOS S.R.L.,No,202920,16378548.66,11250000.00,Pendiente,Aceptada,
39-0030-LPU18,"AMPLIACION Y REMODELACION DE BAÑOS Y VESTUARIOS CUADRA ALFA/BRAVO, EN LOS INSTITUTOS DE FORMACION",39-0002-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10060,4.2.1-7003.24,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE BA¾O,30710210418,PROYECTO A S.R.L.,No,202970,20381550.90,11250000.00,Pendiente,Aceptada,
39-0030-LPU18,"AMPLIACION Y REMODELACION DE BAÑOS Y VESTUARIOS CUADRA ALFA/BRAVO, EN LOS INSTITUTOS DE FORMACION",39-0002-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10060,4.2.1-7003.24,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE BA¾O,30708268093,Filip SA,No,202980,14520692.99,11250000.00,Pendiente,Aceptada,
39-0030-LPU18,"AMPLIACION Y REMODELACION DE BAÑOS Y VESTUARIOS CUADRA ALFA/BRAVO, EN LOS INSTITUTOS DE FORMACION",39-0002-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10060,4.2.1-7003.24,CONST. CIVIL PRIVADA; DESCRIPCION: REMODELACION DE BA¾O,33711803039,iprar srl,No,201920,13183540.97,11250000.00,Pendiente,Aceptada,
39-0031-LPU18,CONSTRUCCIÓN DE UN (1) EDIFICIO PARA LA PREFECTURA ITATÍ,39-0003-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10136,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,33-71164490-9,CENTAURO CONSTRUCCIONES SRL,No,202990,11481119.43,11160000.00,Pendiente,Aceptada,3
39-0031-LPU18,CONSTRUCCIÓN DE UN (1) EDIFICIO PARA LA PREFECTURA ITATÍ,39-0003-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10136,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-50339983-7,Carlos R. Nosiglia Construcciones S.R.L.,No,202480,10379116.03,11160000.00,Pendiente,Aceptada,2
39-0031-LPU18,CONSTRUCCIÓN DE UN (1) EDIFICIO PARA LA PREFECTURA ITATÍ,39-0003-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10136,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-71035067-8,INDO S.A.,No,203050,9565676.32,11160000.00,Pendiente,Aceptada,1
39-0031-LPU18,CONSTRUCCIÓN DE UN (1) EDIFICIO PARA LA PREFECTURA ITATÍ,39-0003-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10136,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-70886683-7,MAPIC SRL,No,202110,14664012.11,11160000.00,Pendiente,Aceptada,
39-0031-LPU18,CONSTRUCCIÓN DE UN (1) EDIFICIO PARA LA PREFECTURA ITATÍ,39-0003-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10136,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-70884553-8,SEISHIJoseSA,No,202540,11213871.61,11160000.00,Pendiente,Aceptada,
39-0031-LPU18,CONSTRUCCIÓN DE UN (1) EDIFICIO PARA LA PREFECTURA ITATÍ,39-0003-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10136,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,33-67021198-9,TEKCHACO S.R.L.,No,202630,11979123.27,11160000.00,Pendiente,Aceptada,
39-0031-LPU18,CONSTRUCCIÓN DE UN (1) EDIFICIO PARA LA PREFECTURA ITATÍ,39-0003-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10136,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-68786173-2,ECIM S.R.L.,No,202900,13583997.12,11160000.00,Pendiente,Aceptada,
39-0031-LPU18,CONSTRUCCIÓN DE UN (1) EDIFICIO PARA LA PREFECTURA ITATÍ,39-0003-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10136,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,20-10567199-8,ARTURO ORLANDO DIERINGER,No,202930,11025123.48,11160000.00,Pendiente,Aceptada,
39-0031-LPU18,CONSTRUCCIÓN DE UN (1) EDIFICIO PARA LA PREFECTURA ITATÍ,39-0003-OBR19,39,39 - Dirección General de Administración- PNA,380,39 - Dirección General de Administración- PNA,10136,4.2.1-7003.12,CONST. CIVIL PRIVADA; DESCRIPCION: CONSTRUCCION DE EDIFICIO,30-71137690-5,CONAL S.A.,No,203000,15282354.66,11160000.00,Pendiente,Aceptada,
40/31-0054-LPU21,REPARACION PARCIAL EDIFICO Nº 17 - SUBMURACION LAVADERO MECANICO E.S.F.A. - ETAPA I - PCIA. CORDOBA,40/31-0001-OBR21,40/031,40/031 - OUC INFRA,381,40/031 - OUC INFRA,10590,3.3.1-6177.1,MANT. Y REPAR. DE EDIFICIO; DESCRIPCION: MANT. Y REPARACION DE EDIFICIO,30-64071769-2,ANSAL CONSTRUCCIONES SRL,No,239040,4014549.87,2867750.00,Pendiente,Aceptada,1
40/31-0061-LPU20,REPARACION PARCIAL ALA OESTE - CENTRO CIVICO - ETAPA I - GUARNICION AEREA CORDOBA - PCIA. DE CORDOBA,40/31-0002-OBR20,40/031,40/031 - OUC INFRA,381,40/031 - OUC INFRA,10353,3.3.1-6177.1,MANT. Y REPAR. DE EDIFICIO; DESCRIPCION: MANT. Y REPARACION DE EDIFICIO,30-71566544-8,BAIT CONSTRUCCIONES CIVILES S.A.,No,226040,7104596.03,7173000.00,Pendiente,Aceptada,1
40/31-0061-LPU20,REPARACION PARCIAL ALA OESTE - CENTRO CIVICO - ETAPA I - GUARNICION AEREA CORDOBA - PCIA. DE CORDOBA,40/31-0002-OBR20,40/031,40/031 - OUC INFRA,381,40/031 - OUC INFRA,10353,3.3.1-6177.1,MANT. Y REPAR. DE EDIFICIO; DESCRIPCION: MANT. Y REPARACION DE EDIFICIO,30-64071769-2,ANSAL CONSTRUCCIONES SRL,No,226030,9137600.65,7173000.00,Pendiente,Aceptada,1
40/31-0066-LPU20,REPARACIÓN GENERAL Y MODERNIZACIÓN ASCENSOR N° 8 (MONTACARGAS) - EDIFICIO ALAS - C.A.B.A.,40/31-0001-OBR20,40/031,40/031 - OUC INFRA,381,40/031 - OUC INFRA,10347,4.3.9-1296.14,"MATAFUEGOS; AGENTE EXTINTOR: ANHIDRIDO CARBONICO, CAPACIDAD: 5 Kg, ACCESORIO: SIN VALOR, TIPO: BC",30-60596505-5,ASCENSORES SERVAS S.A.,No,225980,4853.47,14962050.00,Pendiente,Aceptada,1
40/31-0066-LPU20,REPARACIÓN GENERAL Y MODERNIZACIÓN ASCENSOR N° 8 (MONTACARGAS) - EDIFICIO ALAS - C.A.B.A.,40/31-0001-OBR20,40/031,40/031 - OUC INFRA,381,40/031 - OUC INFRA,10346,4.3.2-152.16,"MONTACARGAS; TIPO: ELECTRICO, VELOCIDAD: 5,5 Km/h, N› PARADAS: SEGUN PROYECTO, DIM. DEL PLANO DE APOYO: 1150 X 540 mm, CAPACIDAD DE CARGA: 1500 Kg",30-60596505-5,ASCENSORES SERVAS S.A.,No,225980,15026413.99,14962050.00,Pendiente,Aceptada,1
40/31-0066-LPU20,REPARACIÓN GENERAL Y MODERNIZACIÓN ASCENSOR N° 8 (MONTACARGAS) - EDIFICIO ALAS - C.A.B.A.,40/31-0001-OBR20,40/031,40/031 - OUC INFRA,381,40/031 - OUC INFRA,10345,3.3.1-6177.1,MANT. Y REPAR. DE EDIFICIO; DESCRIPCION: MANT. Y REPARACION DE EDIFICIO,30-60596505-5,ASCENSORES SERVAS S.A.,No,225980,2625269.95,14962050.00,Pendiente,Aceptada,1
451-0001-LPU19,METROBUS FLORENCIO VARELA,451-0002-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9973,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-71129007-5,Urban Baires SA,No,213610,196372294.28,221533808.59,Pendiente,Aceptada,
451-0001-LPU19,METROBUS FLORENCIO VARELA,451-0002-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,10014,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-67730386-3,Miavasa SA,No,213300,0.00,221533808.59,Pendiente,Aceptada,
451-0001-LPU19,METROBUS FLORENCIO VARELA,451-0002-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9973,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-71039388-1,"Construcciones, Infraestructura y Servicios S.A. ",No,213500,293909393.23,221533808.59,Pendiente,Aceptada,
451-0001-LPU19,METROBUS FLORENCIO VARELA,451-0002-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,10014,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-69639421-7,CONSTRUMEX S.A.,No,213530,234825703.43,221533808.59,Pendiente,Aceptada,1
451-0001-LPU19,METROBUS FLORENCIO VARELA,451-0002-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9973,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-60506247-0,CENTRO CONSTRUCCIONES S.A.,No,213540,257549350.44,221533808.59,Pendiente,Aceptada,4
451-0001-LPU19,METROBUS FLORENCIO VARELA,451-0002-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9973,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-50108624-6,Benito Roggio e HiJoseS.A.,No,213560,288744240.50,221533808.59,Pendiente,Aceptada,6
451-0001-LPU19,METROBUS FLORENCIO VARELA,451-0002-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9973,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-70910712-3,POSE SA,No,213570,262520373.61,221533808.59,Pendiente,Aceptada,5
451-0001-LPU19,METROBUS FLORENCIO VARELA,451-0002-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9973,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-54106815-1,BRICONS S.A.I.C.F.I.,No,213320,247304035.85,221533808.59,Pendiente,Aceptada,3
451-0001-LPU19,METROBUS FLORENCIO VARELA,451-0002-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,10014,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-60867483-3,MARCALBA S.A.,No,213590,241748943.36,221533808.59,Pendiente,Aceptada,2
451-0016-LPU18,METROBUS RUTA 8 - 2DA ETAPA,451-0001-OBR19,501/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9972,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-60867483-3,MARCALBA S.A.,No,213350,298398832.08,301652212.98,Pendiente,Aceptada,4
451-0016-LPU18,METROBUS RUTA 8 - 2DA ETAPA,451-0001-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9996,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-50108624-6,Benito Roggio e HiJoseS.A.,No,213350,323268029.35,301652212.98,Pendiente,Aceptada,
451-0016-LPU18,METROBUS RUTA 8 - 2DA ETAPA,451-0001-OBR19,501/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9972,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-71129007-5,Urban Baires SA,No,213410,0.00,301652212.98,Pendiente,Aceptada,
451-0016-LPU18,METROBUS RUTA 8 - 2DA ETAPA,451-0001-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9996,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-65083338-0,CONSTRUCCIONES INGEVIAL S.A.,No,213410,242534114.58,301652212.98,Pendiente,Aceptada,1
451-0016-LPU18,METROBUS RUTA 8 - 2DA ETAPA,451-0001-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9996,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-67730386-3,Miavasa SA,Si,213360,0.00,301652212.98,Pendiente,Aceptada,
451-0016-LPU18,METROBUS RUTA 8 - 2DA ETAPA,451-0001-OBR19,501/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9972,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-70910712-3,POSE SA,Si,213360,289470202.77,301652212.98,Pendiente,Aceptada,3
451-0016-LPU18,METROBUS RUTA 8 - 2DA ETAPA,451-0001-OBR19,501/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9972,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-69639421-7,CONSTRUMEX S.A.,No,213340,284750000.43,301652212.98,Pendiente,Aceptada,2
451-0016-LPU18,METROBUS RUTA 8 - 2DA ETAPA,451-0001-OBR19,451/000,451/000 - Dirección de Contrataciones,327,451/000 - Dirección de Contrataciones,9996,4.2.2-6986.4,CONSTRUCCION DE CALLES; DESCRIPCION: SIN VALOR,30-60506247-0,CENTRO CONSTRUCCIONES S.A.,No,213340,267475458.41,301652212.98,Pendiente,Aceptada,
46/10-0294-LPU21,REPARACIÓN DE MÉNSULAS DE HORMIGÓN DE TRAMOS ISOSTÁTICOS DEL PUENTE S/ RÍO CORRIENTES,46/10-0042-OBR22,46/10,46/10 - 10° Corrientes - DNV,604,46/10 - 10° Corrientes - DNV,11934,4.2.2-10008.45,"OBRAS VIALIDAD NACIONAL; TIPO: PUENTES, DESCRIPCION: REPARACION/MEJORA DE PUENTE",30-57864279-6,FREYSSINET-TIERRA ARMADA SA,No,251950,37803588.80,28709143.78,Pendiente,Aceptada,1
46/1-0064-LPU22,"OBRA “SISTEMA DE ILUMINACIÓN R.N. N°33 - KM 282,78 - ACC. TRES LOMAS Y 30 DE AGOSTO”",46/1-0040-OBR22,46/01,46/01 - 19° Bahía Blanca - DNV,604,46/01 - 19° Bahía Blanca - DNV,11927,4.2.2-8181.1,INST. ALUMBRADO PUBLICO; DESCRIPCION: INST.ALUMB.PUBLICO,30-65873371-7,PLANTEL S.A.,No,263600,28302399.45,25955000.00,Pendiente,Aceptada,1
46/1-0064-LPU22,"OBRA “SISTEMA DE ILUMINACIÓN R.N. N°33 - KM 282,78 - ACC. TRES LOMAS Y 30 DE AGOSTO”",46/1-0040-OBR22,46/01,46/01 - 19° Bahía Blanca - DNV,604,46/01 - 19° Bahía Blanca - DNV,11927,4.2.2-8181.1,INST. ALUMBRADO PUBLICO; DESCRIPCION: INST.ALUMB.PUBLICO,30-59950134-3,INTEL S.R.L.,No,263600,32304028.37,25955000.00,Pendiente,Aceptada,
46/1-0069-LPU19,"ALTEO Y RECONST. DE LA CALZADA RNNº 3-TRAMO CNEL. DORREGO-EMP. RNNº 249 KM 607,56-KM 608,63",46/1-0001-OBR20,46/01,46/01 - 19° Bahía Blanca - DNV,604,46/01 - 19° Bahía Blanca - DNV,10236,4.2.2-10008.19,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: RECONSTRUCCION",30-61496965-9,Coince Bah­a S.A,No,214830,37772260.08,32884000.00,Pendiente,Aceptada,1
46/1-0069-LPU19,"ALTEO Y RECONST. DE LA CALZADA RNNº 3-TRAMO CNEL. DORREGO-EMP. RNNº 249 KM 607,56-KM 608,63",46/1-0001-OBR20,46/01,46/01 - 19° Bahía Blanca - DNV,604,46/01 - 19° Bahía Blanca - DNV,10236,4.2.2-10008.19,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: RECONSTRUCCION",33-57897523-9,INGENIERIA Y ARQUITECTURA SRL,No,214320,41933974.62,32884000.00,Pendiente,Aceptada,
46/11-0002-LPU21,RECTIFICACIÓN DE TRAZA DE LA RUTA NACIONAL N° 157,46/11-0020-OBR21,46/11,46/11 - 11° Catamarca - DNV,604,46/11 - 11° Catamarca - DNV,10560,4.2.2-10008.10,"OBRAS VIALIDAD NACIONAL; TIPO: RUTAS SEGURAS, DESCRIPCION: ADECUACION DE TRAMO",30-57501228-7,CONSTRUCCIONES IVICA Y ANTONIO DUMANDZIC S.A.,No,227420,70057953.07,56036460.92,Pendiente,Aceptada,1
46/11-0056-LPU20,"BACHEO DE CALZADA, SELLADO DE FISURAS Y MICROAGLOMERADO EN FRIO LAS CUEVAS - PIE DE MEDANO - RN40",46/11-0003-OBR21,46/11,46/11 - 11° Catamarca - DNV,604,46/11 - 11° Catamarca - DNV,10433,4.2.2-10008.28,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: MICROAGLOMERADO",30-50491289-9,CLEANOSOL ARGENTINA S.A.I.C.F.I.,No,226240,90938283.04,67162530.82,Pendiente,Aceptada,2
46/11-0056-LPU20,"BACHEO DE CALZADA, SELLADO DE FISURAS Y MICROAGLOMERADO EN FRIO LAS CUEVAS - PIE DE MEDANO - RN40",46/11-0003-OBR21,46/11,46/11 - 11° Catamarca - DNV,604,46/11 - 11° Catamarca - DNV,10433,4.2.2-10008.28,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: MICROAGLOMERADO",30-62669582-1,PROBIAR PRODUCTOS BITUMINOSOS DE ARGENTINA S.A.,No,226220,83317450.00,67162530.82,Pendiente,Aceptada,1
46/11-0056-LPU20,"BACHEO DE CALZADA, SELLADO DE FISURAS Y MICROAGLOMERADO EN FRIO LAS CUEVAS - PIE DE MEDANO - RN40",46/11-0003-OBR21,46/11,46/11 - 11° Catamarca - DNV,604,46/11 - 11° Catamarca - DNV,10433,4.2.2-10008.28,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: MICROAGLOMERADO",30-58114878-6,LO BRUNO ESTRUCTURAS SA,No,226510,79292478.08,67162530.82,Pendiente,Aceptada,
46/11-0057-LPU20,"BACHEO DE CALZADA, SELLADO DE FISURAS Y MICROAGLOMERADO EN FRIO PIE DE MEDANO - PALO SECO - RN40",46/11-0004-OBR21,46/11,46/11 - 11° Catamarca - DNV,604,46/11 - 11° Catamarca - DNV,10434,4.2.2-10008.28,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: MICROAGLOMERADO",30-62669582-1,PROBIAR PRODUCTOS BITUMINOSOS DE ARGENTINA S.A.,No,226430,65926528.00,52150347.62,Pendiente,Aceptada,1
